threat_key,component_key
dg_admin_portal_0153_th_elevation_of_privilege_1_929a9f,dg_admin_portal_0153_P1
dg_admin_portal_0153_th_elevation_of_privilege_1_929a9f,dg_admin_portal_0153_P2
dg_admin_portal_0153_th_elevation_of_privilege_1_929a9f,dg_admin_portal_0153_D1
dg_admin_portal_0153_th_information_disclosure_2_f1e49c,dg_admin_portal_0153_E1
dg_admin_portal_0153_th_information_disclosure_2_f1e49c,dg_admin_portal_0153_P1
dg_admin_portal_0153_th_information_disclosure_2_f1e49c,dg_admin_portal_0153_P2
dg_admin_portal_0153_th_information_disclosure_2_f1e49c,dg_admin_portal_0153_D1
dg_admin_portal_0153_th_spoofing_3_4d5ee4,dg_admin_portal_0153_E1
dg_admin_portal_0153_th_spoofing_3_4d5ee4,dg_admin_portal_0153_P1
dg_admin_portal_0153_th_spoofing_3_4d5ee4,dg_admin_portal_0153_P2
dg_admin_portal_0153_th_spoofing_3_4d5ee4,dg_admin_portal_0153_D1
dg_admin_portal_0154_th_elevation_of_privilege_1_14fa29,dg_admin_portal_0154_E1
dg_admin_portal_0154_th_elevation_of_privilege_1_14fa29,dg_admin_portal_0154_P1
dg_admin_portal_0154_th_elevation_of_privilege_1_14fa29,dg_admin_portal_0154_P2
dg_admin_portal_0154_th_elevation_of_privilege_1_14fa29,dg_admin_portal_0154_D1
dg_admin_portal_0154_th_information_disclosure_2_beed35,dg_admin_portal_0154_E1
dg_admin_portal_0154_th_information_disclosure_2_beed35,dg_admin_portal_0154_P1
dg_admin_portal_0154_th_information_disclosure_2_beed35,dg_admin_portal_0154_P2
dg_admin_portal_0154_th_information_disclosure_2_beed35,dg_admin_portal_0154_D1
dg_admin_portal_0154_th_spoofing_3_7b598f,dg_admin_portal_0154_E1
dg_admin_portal_0154_th_spoofing_3_7b598f,dg_admin_portal_0154_P1
dg_admin_portal_0154_th_spoofing_3_7b598f,dg_admin_portal_0154_P2
dg_admin_portal_0154_th_spoofing_3_7b598f,dg_admin_portal_0154_D1
dg_admin_portal_0155_th_elevation_of_privilege_1_df51da,dg_admin_portal_0155_E1
dg_admin_portal_0155_th_elevation_of_privilege_1_df51da,dg_admin_portal_0155_P1
dg_admin_portal_0155_th_elevation_of_privilege_1_df51da,dg_admin_portal_0155_P2
dg_admin_portal_0155_th_elevation_of_privilege_1_df51da,dg_admin_portal_0155_D1
dg_admin_portal_0155_th_information_disclosure_2_d8487f,dg_admin_portal_0155_E1
dg_admin_portal_0155_th_information_disclosure_2_d8487f,dg_admin_portal_0155_P1
dg_admin_portal_0155_th_information_disclosure_2_d8487f,dg_admin_portal_0155_P2
dg_admin_portal_0155_th_information_disclosure_2_d8487f,dg_admin_portal_0155_D1
dg_admin_portal_0155_th_man_in_the_middle_3_778350,dg_admin_portal_0155_E1
dg_admin_portal_0155_th_man_in_the_middle_3_778350,dg_admin_portal_0155_P1
dg_admin_portal_0155_th_man_in_the_middle_3_778350,dg_admin_portal_0155_P2
dg_admin_portal_0155_th_man_in_the_middle_3_778350,dg_admin_portal_0155_D1
dg_admin_portal_0155_th_spoofing_4_b07e20,dg_admin_portal_0155_E1
dg_admin_portal_0155_th_spoofing_4_b07e20,dg_admin_portal_0155_P1
dg_admin_portal_0155_th_spoofing_4_b07e20,dg_admin_portal_0155_P2
dg_admin_portal_0155_th_spoofing_4_b07e20,dg_admin_portal_0155_D1
dg_admin_portal_0156_th_elevation_of_privilege_1_dbb18b,dg_admin_portal_0156_E1
dg_admin_portal_0156_th_elevation_of_privilege_1_dbb18b,dg_admin_portal_0156_P1
dg_admin_portal_0156_th_elevation_of_privilege_1_dbb18b,dg_admin_portal_0156_P2
dg_admin_portal_0156_th_elevation_of_privilege_1_dbb18b,dg_admin_portal_0156_D1
dg_admin_portal_0156_th_information_disclosure_2_00b439,dg_admin_portal_0156_E1
dg_admin_portal_0156_th_information_disclosure_2_00b439,dg_admin_portal_0156_P1
dg_admin_portal_0156_th_information_disclosure_2_00b439,dg_admin_portal_0156_P2
dg_admin_portal_0156_th_information_disclosure_2_00b439,dg_admin_portal_0156_D1
dg_admin_portal_0156_th_spoofing_3_7750f3,dg_admin_portal_0156_E1
dg_admin_portal_0156_th_spoofing_3_7750f3,dg_admin_portal_0156_P1
dg_admin_portal_0156_th_spoofing_3_7750f3,dg_admin_portal_0156_P2
dg_admin_portal_0156_th_spoofing_3_7750f3,dg_admin_portal_0156_D1
dg_admin_portal_0157_th_elevation_of_privilege_1_3a9d52,dg_admin_portal_0157_E1
dg_admin_portal_0157_th_elevation_of_privilege_1_3a9d52,dg_admin_portal_0157_P1
dg_admin_portal_0157_th_elevation_of_privilege_1_3a9d52,dg_admin_portal_0157_P2
dg_admin_portal_0157_th_elevation_of_privilege_1_3a9d52,dg_admin_portal_0157_D1
dg_admin_portal_0157_th_information_disclosure_2_b0ae73,dg_admin_portal_0157_E1
dg_admin_portal_0157_th_information_disclosure_2_b0ae73,dg_admin_portal_0157_P1
dg_admin_portal_0157_th_information_disclosure_2_b0ae73,dg_admin_portal_0157_P2
dg_admin_portal_0157_th_information_disclosure_2_b0ae73,dg_admin_portal_0157_D1
dg_admin_portal_0157_th_spoofing_3_7cba34,dg_admin_portal_0157_E1
dg_admin_portal_0157_th_spoofing_3_7cba34,dg_admin_portal_0157_P1
dg_admin_portal_0157_th_spoofing_3_7cba34,dg_admin_portal_0157_P2
dg_admin_portal_0157_th_spoofing_3_7cba34,dg_admin_portal_0157_D1
dg_admin_portal_0158_th_elevation_of_privilege_1_34d8fc,dg_admin_portal_0158_E1
dg_admin_portal_0158_th_elevation_of_privilege_1_34d8fc,dg_admin_portal_0158_P1
dg_admin_portal_0158_th_elevation_of_privilege_1_34d8fc,dg_admin_portal_0158_P2
dg_admin_portal_0158_th_elevation_of_privilege_1_34d8fc,dg_admin_portal_0158_D1
dg_admin_portal_0158_th_information_disclosure_2_420ab6,dg_admin_portal_0158_E1
dg_admin_portal_0158_th_information_disclosure_2_420ab6,dg_admin_portal_0158_P1
dg_admin_portal_0158_th_information_disclosure_2_420ab6,dg_admin_portal_0158_P2
dg_admin_portal_0158_th_information_disclosure_2_420ab6,dg_admin_portal_0158_D1
dg_admin_portal_0158_th_man_in_the_middle_3_8503f0,dg_admin_portal_0158_E1
dg_admin_portal_0158_th_man_in_the_middle_3_8503f0,dg_admin_portal_0158_P1
dg_admin_portal_0158_th_man_in_the_middle_3_8503f0,dg_admin_portal_0158_P2
dg_admin_portal_0158_th_man_in_the_middle_3_8503f0,dg_admin_portal_0158_D1
dg_admin_portal_0158_th_spoofing_4_1e8ad0,dg_admin_portal_0158_E1
dg_admin_portal_0158_th_spoofing_4_1e8ad0,dg_admin_portal_0158_P1
dg_admin_portal_0158_th_spoofing_4_1e8ad0,dg_admin_portal_0158_P2
dg_admin_portal_0158_th_spoofing_4_1e8ad0,dg_admin_portal_0158_D1
dg_admin_portal_0159_th_elevation_of_privilege_1_f252db,dg_admin_portal_0159_E1
dg_admin_portal_0159_th_elevation_of_privilege_1_f252db,dg_admin_portal_0159_P1
dg_admin_portal_0159_th_elevation_of_privilege_1_f252db,dg_admin_portal_0159_P2
dg_admin_portal_0159_th_elevation_of_privilege_1_f252db,dg_admin_portal_0159_D1
dg_admin_portal_0159_th_information_disclosure_2_54fdc4,dg_admin_portal_0159_E1
dg_admin_portal_0159_th_information_disclosure_2_54fdc4,dg_admin_portal_0159_P1
dg_admin_portal_0159_th_information_disclosure_2_54fdc4,dg_admin_portal_0159_P2
dg_admin_portal_0159_th_information_disclosure_2_54fdc4,dg_admin_portal_0159_D1
dg_admin_portal_0159_th_spoofing_3_78744d,dg_admin_portal_0159_E1
dg_admin_portal_0159_th_spoofing_3_78744d,dg_admin_portal_0159_P1
dg_admin_portal_0159_th_spoofing_3_78744d,dg_admin_portal_0159_P2
dg_admin_portal_0159_th_spoofing_3_78744d,dg_admin_portal_0159_D1
dg_admin_portal_0159_th_sql_injection_4_8c95cb,dg_admin_portal_0159_E1
dg_admin_portal_0159_th_sql_injection_4_8c95cb,dg_admin_portal_0159_P1
dg_admin_portal_0159_th_sql_injection_4_8c95cb,dg_admin_portal_0159_P2
dg_admin_portal_0159_th_sql_injection_4_8c95cb,dg_admin_portal_0159_D1
dg_admin_portal_0159_th_tampering_5_bebfa3,dg_admin_portal_0159_E1
dg_admin_portal_0159_th_tampering_5_bebfa3,dg_admin_portal_0159_P1
dg_admin_portal_0159_th_tampering_5_bebfa3,dg_admin_portal_0159_P2
dg_admin_portal_0159_th_tampering_5_bebfa3,dg_admin_portal_0159_D1
dg_admin_portal_0160_th_elevation_of_privilege_1_ad78e7,dg_admin_portal_0160_E1
dg_admin_portal_0160_th_elevation_of_privilege_1_ad78e7,dg_admin_portal_0160_P1
dg_admin_portal_0160_th_elevation_of_privilege_1_ad78e7,dg_admin_portal_0160_P2
dg_admin_portal_0160_th_elevation_of_privilege_1_ad78e7,dg_admin_portal_0160_D1
dg_admin_portal_0160_th_information_disclosure_2_b587de,dg_admin_portal_0160_E1
dg_admin_portal_0160_th_information_disclosure_2_b587de,dg_admin_portal_0160_P1
dg_admin_portal_0160_th_information_disclosure_2_b587de,dg_admin_portal_0160_P2
dg_admin_portal_0160_th_information_disclosure_2_b587de,dg_admin_portal_0160_D1
dg_admin_portal_0160_th_man_in_the_middle_3_ca3b7a,dg_admin_portal_0160_E1
dg_admin_portal_0160_th_man_in_the_middle_3_ca3b7a,dg_admin_portal_0160_P1
dg_admin_portal_0160_th_man_in_the_middle_3_ca3b7a,dg_admin_portal_0160_P2
dg_admin_portal_0160_th_man_in_the_middle_3_ca3b7a,dg_admin_portal_0160_D1
dg_admin_portal_0160_th_spoofing_4_ab09fb,dg_admin_portal_0160_E1
dg_admin_portal_0160_th_spoofing_4_ab09fb,dg_admin_portal_0160_P1
dg_admin_portal_0160_th_spoofing_4_ab09fb,dg_admin_portal_0160_P2
dg_admin_portal_0160_th_spoofing_4_ab09fb,dg_admin_portal_0160_D1
dg_admin_portal_0161_th_elevation_of_privilege_1_d6fcfa,dg_admin_portal_0161_E1
dg_admin_portal_0161_th_elevation_of_privilege_1_d6fcfa,dg_admin_portal_0161_P1
dg_admin_portal_0161_th_elevation_of_privilege_1_d6fcfa,dg_admin_portal_0161_P2
dg_admin_portal_0161_th_elevation_of_privilege_1_d6fcfa,dg_admin_portal_0161_D1
dg_admin_portal_0161_th_information_disclosure_2_2b4b6b,dg_admin_portal_0161_E1
dg_admin_portal_0161_th_information_disclosure_2_2b4b6b,dg_admin_portal_0161_P1
dg_admin_portal_0161_th_information_disclosure_2_2b4b6b,dg_admin_portal_0161_P2
dg_admin_portal_0161_th_information_disclosure_2_2b4b6b,dg_admin_portal_0161_D1
dg_admin_portal_0161_th_spoofing_3_b1aad2,dg_admin_portal_0161_E1
dg_admin_portal_0161_th_spoofing_3_b1aad2,dg_admin_portal_0161_P1
dg_admin_portal_0161_th_spoofing_3_b1aad2,dg_admin_portal_0161_P2
dg_admin_portal_0161_th_spoofing_3_b1aad2,dg_admin_portal_0161_D1
dg_admin_portal_0161_th_sql_injection_4_20509d,dg_admin_portal_0161_E1
dg_admin_portal_0161_th_sql_injection_4_20509d,dg_admin_portal_0161_P1
dg_admin_portal_0161_th_sql_injection_4_20509d,dg_admin_portal_0161_P2
dg_admin_portal_0161_th_sql_injection_4_20509d,dg_admin_portal_0161_D1
dg_admin_portal_0161_th_tampering_5_fa71a3,dg_admin_portal_0161_E1
dg_admin_portal_0161_th_tampering_5_fa71a3,dg_admin_portal_0161_P1
dg_admin_portal_0161_th_tampering_5_fa71a3,dg_admin_portal_0161_P2
dg_admin_portal_0161_th_tampering_5_fa71a3,dg_admin_portal_0161_D1
dg_admin_portal_0162_th_elevation_of_privilege_1_9b26c7,dg_admin_portal_0162_E1
dg_admin_portal_0162_th_elevation_of_privilege_1_9b26c7,dg_admin_portal_0162_P1
dg_admin_portal_0162_th_elevation_of_privilege_1_9b26c7,dg_admin_portal_0162_P2
dg_admin_portal_0162_th_elevation_of_privilege_1_9b26c7,dg_admin_portal_0162_D1
dg_admin_portal_0162_th_information_disclosure_2_a8d5fc,dg_admin_portal_0162_E1
dg_admin_portal_0162_th_information_disclosure_2_a8d5fc,dg_admin_portal_0162_P1
dg_admin_portal_0162_th_information_disclosure_2_a8d5fc,dg_admin_portal_0162_P2
dg_admin_portal_0162_th_information_disclosure_2_a8d5fc,dg_admin_portal_0162_D1
dg_admin_portal_0162_th_man_in_the_middle_3_23948b,dg_admin_portal_0162_E1
dg_admin_portal_0162_th_man_in_the_middle_3_23948b,dg_admin_portal_0162_P1
dg_admin_portal_0162_th_man_in_the_middle_3_23948b,dg_admin_portal_0162_P2
dg_admin_portal_0162_th_man_in_the_middle_3_23948b,dg_admin_portal_0162_D1
dg_admin_portal_0162_th_spoofing_4_e7587b,dg_admin_portal_0162_E1
dg_admin_portal_0162_th_spoofing_4_e7587b,dg_admin_portal_0162_P1
dg_admin_portal_0162_th_spoofing_4_e7587b,dg_admin_portal_0162_P2
dg_admin_portal_0162_th_spoofing_4_e7587b,dg_admin_portal_0162_D1
dg_admin_portal_0163_th_elevation_of_privilege_1_4b59e7,dg_admin_portal_0163_E1
dg_admin_portal_0163_th_elevation_of_privilege_1_4b59e7,dg_admin_portal_0163_P1
dg_admin_portal_0163_th_elevation_of_privilege_1_4b59e7,dg_admin_portal_0163_P2
dg_admin_portal_0163_th_elevation_of_privilege_1_4b59e7,dg_admin_portal_0163_D1
dg_admin_portal_0163_th_information_disclosure_2_6bbb22,dg_admin_portal_0163_E1
dg_admin_portal_0163_th_information_disclosure_2_6bbb22,dg_admin_portal_0163_P1
dg_admin_portal_0163_th_information_disclosure_2_6bbb22,dg_admin_portal_0163_P2
dg_admin_portal_0163_th_information_disclosure_2_6bbb22,dg_admin_portal_0163_D1
dg_admin_portal_0163_th_spoofing_3_4c38f0,dg_admin_portal_0163_E1
dg_admin_portal_0163_th_spoofing_3_4c38f0,dg_admin_portal_0163_P1
dg_admin_portal_0163_th_spoofing_3_4c38f0,dg_admin_portal_0163_P2
dg_admin_portal_0163_th_spoofing_3_4c38f0,dg_admin_portal_0163_D1
dg_admin_portal_0164_th_elevation_of_privilege_1_609f8b,dg_admin_portal_0164_E1
dg_admin_portal_0164_th_elevation_of_privilege_1_609f8b,dg_admin_portal_0164_P1
dg_admin_portal_0164_th_elevation_of_privilege_1_609f8b,dg_admin_portal_0164_P2
dg_admin_portal_0164_th_elevation_of_privilege_1_609f8b,dg_admin_portal_0164_D1
dg_admin_portal_0164_th_information_disclosure_2_e862eb,dg_admin_portal_0164_E1
dg_admin_portal_0164_th_information_disclosure_2_e862eb,dg_admin_portal_0164_P1
dg_admin_portal_0164_th_information_disclosure_2_e862eb,dg_admin_portal_0164_P2
dg_admin_portal_0164_th_information_disclosure_2_e862eb,dg_admin_portal_0164_D1
dg_admin_portal_0164_th_man_in_the_middle_3_d67b55,dg_admin_portal_0164_E1
dg_admin_portal_0164_th_man_in_the_middle_3_d67b55,dg_admin_portal_0164_P1
dg_admin_portal_0164_th_man_in_the_middle_3_d67b55,dg_admin_portal_0164_P2
dg_admin_portal_0164_th_man_in_the_middle_3_d67b55,dg_admin_portal_0164_D1
dg_admin_portal_0164_th_spoofing_4_75fc30,dg_admin_portal_0164_E1
dg_admin_portal_0164_th_spoofing_4_75fc30,dg_admin_portal_0164_P1
dg_admin_portal_0164_th_spoofing_4_75fc30,dg_admin_portal_0164_P2
dg_admin_portal_0164_th_spoofing_4_75fc30,dg_admin_portal_0164_D1
dg_admin_portal_0165_th_elevation_of_privilege_1_d9bde2,dg_admin_portal_0165_E1
dg_admin_portal_0165_th_elevation_of_privilege_1_d9bde2,dg_admin_portal_0165_P1
dg_admin_portal_0165_th_elevation_of_privilege_1_d9bde2,dg_admin_portal_0165_P2
dg_admin_portal_0165_th_elevation_of_privilege_1_d9bde2,dg_admin_portal_0165_D1
dg_admin_portal_0165_th_information_disclosure_2_bffca0,dg_admin_portal_0165_E1
dg_admin_portal_0165_th_information_disclosure_2_bffca0,dg_admin_portal_0165_P1
dg_admin_portal_0165_th_information_disclosure_2_bffca0,dg_admin_portal_0165_P2
dg_admin_portal_0165_th_information_disclosure_2_bffca0,dg_admin_portal_0165_D1
dg_admin_portal_0165_th_spoofing_3_1171af,dg_admin_portal_0165_E1
dg_admin_portal_0165_th_spoofing_3_1171af,dg_admin_portal_0165_P1
dg_admin_portal_0165_th_spoofing_3_1171af,dg_admin_portal_0165_P2
dg_admin_portal_0165_th_spoofing_3_1171af,dg_admin_portal_0165_D1
dg_admin_portal_0166_th_elevation_of_privilege_1_5cee5d,dg_admin_portal_0166_E1
dg_admin_portal_0166_th_elevation_of_privilege_1_5cee5d,dg_admin_portal_0166_P1
dg_admin_portal_0166_th_elevation_of_privilege_1_5cee5d,dg_admin_portal_0166_P2
dg_admin_portal_0166_th_elevation_of_privilege_1_5cee5d,dg_admin_portal_0166_D1
dg_admin_portal_0166_th_information_disclosure_2_71124d,dg_admin_portal_0166_E1
dg_admin_portal_0166_th_information_disclosure_2_71124d,dg_admin_portal_0166_P1
dg_admin_portal_0166_th_information_disclosure_2_71124d,dg_admin_portal_0166_P2
dg_admin_portal_0166_th_information_disclosure_2_71124d,dg_admin_portal_0166_D1
dg_admin_portal_0166_th_spoofing_3_f04c63,dg_admin_portal_0166_E1
dg_admin_portal_0166_th_spoofing_3_f04c63,dg_admin_portal_0166_P1
dg_admin_portal_0166_th_spoofing_3_f04c63,dg_admin_portal_0166_P2
dg_admin_portal_0166_th_spoofing_3_f04c63,dg_admin_portal_0166_D1
dg_admin_portal_0167_th_elevation_of_privilege_1_ff8292,dg_admin_portal_0167_E1
dg_admin_portal_0167_th_elevation_of_privilege_1_ff8292,dg_admin_portal_0167_P1
dg_admin_portal_0167_th_elevation_of_privilege_1_ff8292,dg_admin_portal_0167_P2
dg_admin_portal_0167_th_elevation_of_privilege_1_ff8292,dg_admin_portal_0167_D1
dg_admin_portal_0167_th_information_disclosure_2_eaa4d1,dg_admin_portal_0167_E1
dg_admin_portal_0167_th_information_disclosure_2_eaa4d1,dg_admin_portal_0167_P1
dg_admin_portal_0167_th_information_disclosure_2_eaa4d1,dg_admin_portal_0167_P2
dg_admin_portal_0167_th_information_disclosure_2_eaa4d1,dg_admin_portal_0167_D1
dg_admin_portal_0167_th_man_in_the_middle_3_716bbd,dg_admin_portal_0167_E1
dg_admin_portal_0167_th_man_in_the_middle_3_716bbd,dg_admin_portal_0167_P1
dg_admin_portal_0167_th_man_in_the_middle_3_716bbd,dg_admin_portal_0167_P2
dg_admin_portal_0167_th_man_in_the_middle_3_716bbd,dg_admin_portal_0167_D1
dg_admin_portal_0167_th_spoofing_4_a10b5a,dg_admin_portal_0167_E1
dg_admin_portal_0167_th_spoofing_4_a10b5a,dg_admin_portal_0167_P1
dg_admin_portal_0167_th_spoofing_4_a10b5a,dg_admin_portal_0167_P2
dg_admin_portal_0167_th_spoofing_4_a10b5a,dg_admin_portal_0167_D1
dg_admin_portal_0168_th_elevation_of_privilege_1_557782,dg_admin_portal_0168_E1
dg_admin_portal_0168_th_elevation_of_privilege_1_557782,dg_admin_portal_0168_P1
dg_admin_portal_0168_th_elevation_of_privilege_1_557782,dg_admin_portal_0168_P2
dg_admin_portal_0168_th_elevation_of_privilege_1_557782,dg_admin_portal_0168_D1
dg_admin_portal_0168_th_information_disclosure_2_99f025,dg_admin_portal_0168_E1
dg_admin_portal_0168_th_information_disclosure_2_99f025,dg_admin_portal_0168_P1
dg_admin_portal_0168_th_information_disclosure_2_99f025,dg_admin_portal_0168_P2
dg_admin_portal_0168_th_information_disclosure_2_99f025,dg_admin_portal_0168_D1
dg_admin_portal_0168_th_spoofing_3_020f34,dg_admin_portal_0168_E1
dg_admin_portal_0168_th_spoofing_3_020f34,dg_admin_portal_0168_P1
dg_admin_portal_0168_th_spoofing_3_020f34,dg_admin_portal_0168_P2
dg_admin_portal_0168_th_spoofing_3_020f34,dg_admin_portal_0168_D1
dg_admin_portal_0169_th_elevation_of_privilege_1_26f10f,dg_admin_portal_0169_E1
dg_admin_portal_0169_th_elevation_of_privilege_1_26f10f,dg_admin_portal_0169_P1
dg_admin_portal_0169_th_elevation_of_privilege_1_26f10f,dg_admin_portal_0169_P2
dg_admin_portal_0169_th_elevation_of_privilege_1_26f10f,dg_admin_portal_0169_D1
dg_admin_portal_0169_th_information_disclosure_2_43eef4,dg_admin_portal_0169_E1
dg_admin_portal_0169_th_information_disclosure_2_43eef4,dg_admin_portal_0169_P1
dg_admin_portal_0169_th_information_disclosure_2_43eef4,dg_admin_portal_0169_P2
dg_admin_portal_0169_th_information_disclosure_2_43eef4,dg_admin_portal_0169_D1
dg_admin_portal_0169_th_man_in_the_middle_3_837d2f,dg_admin_portal_0169_E1
dg_admin_portal_0169_th_man_in_the_middle_3_837d2f,dg_admin_portal_0169_P1
dg_admin_portal_0169_th_man_in_the_middle_3_837d2f,dg_admin_portal_0169_P2
dg_admin_portal_0169_th_man_in_the_middle_3_837d2f,dg_admin_portal_0169_D1
dg_admin_portal_0169_th_spoofing_4_54ac87,dg_admin_portal_0169_E1
dg_admin_portal_0169_th_spoofing_4_54ac87,dg_admin_portal_0169_P1
dg_admin_portal_0169_th_spoofing_4_54ac87,dg_admin_portal_0169_P2
dg_admin_portal_0169_th_spoofing_4_54ac87,dg_admin_portal_0169_D1
dg_admin_portal_0170_th_elevation_of_privilege_1_713b1b,dg_admin_portal_0170_E1
dg_admin_portal_0170_th_elevation_of_privilege_1_713b1b,dg_admin_portal_0170_P1
dg_admin_portal_0170_th_elevation_of_privilege_1_713b1b,dg_admin_portal_0170_P2
dg_admin_portal_0170_th_elevation_of_privilege_1_713b1b,dg_admin_portal_0170_D1
dg_admin_portal_0170_th_information_disclosure_2_2ea56b,dg_admin_portal_0170_E1
dg_admin_portal_0170_th_information_disclosure_2_2ea56b,dg_admin_portal_0170_P1
dg_admin_portal_0170_th_information_disclosure_2_2ea56b,dg_admin_portal_0170_P2
dg_admin_portal_0170_th_information_disclosure_2_2ea56b,dg_admin_portal_0170_D1
dg_admin_portal_0170_th_spoofing_3_8e9519,dg_admin_portal_0170_E1
dg_admin_portal_0170_th_spoofing_3_8e9519,dg_admin_portal_0170_P1
dg_admin_portal_0170_th_spoofing_3_8e9519,dg_admin_portal_0170_P2
dg_admin_portal_0170_th_spoofing_3_8e9519,dg_admin_portal_0170_D1
dg_admin_portal_0170_th_sql_injection_4_133ecb,dg_admin_portal_0170_E1
dg_admin_portal_0170_th_sql_injection_4_133ecb,dg_admin_portal_0170_P1
dg_admin_portal_0170_th_sql_injection_4_133ecb,dg_admin_portal_0170_P2
dg_admin_portal_0170_th_sql_injection_4_133ecb,dg_admin_portal_0170_D1
dg_admin_portal_0170_th_tampering_5_a1a74d,dg_admin_portal_0170_E1
dg_admin_portal_0170_th_tampering_5_a1a74d,dg_admin_portal_0170_P1
dg_admin_portal_0170_th_tampering_5_a1a74d,dg_admin_portal_0170_P2
dg_admin_portal_0170_th_tampering_5_a1a74d,dg_admin_portal_0170_D1
dg_admin_portal_0171_th_elevation_of_privilege_1_16c3ac,dg_admin_portal_0171_E1
dg_admin_portal_0171_th_elevation_of_privilege_1_16c3ac,dg_admin_portal_0171_P1
dg_admin_portal_0171_th_elevation_of_privilege_1_16c3ac,dg_admin_portal_0171_P2
dg_admin_portal_0171_th_elevation_of_privilege_1_16c3ac,dg_admin_portal_0171_D1
dg_admin_portal_0171_th_information_disclosure_2_4e65c3,dg_admin_portal_0171_E1
dg_admin_portal_0171_th_information_disclosure_2_4e65c3,dg_admin_portal_0171_P1
