key,name,threat_type,criticality,status,impact,likelihood,risk_level,pos_x,pos_y,width,height
dg_df_0010_th_elevation_of_privilege_1_8f1290,Elevation of Privilege,Elevation of Privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0010_th_information_disclosure_2_723957,Information Disclosure,Information Disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0010_th_spoofing_3_6c0b6c,Spoofing,Spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0011_th_elevation_of_privilege_1_ba815e,Elevation of Privilege,Elevation of Privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0011_th_information_disclosure_2_5a143a,Information Disclosure,Information Disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0011_th_man-in-the-middle_3_12c0af,Man-in-the-Middle,Man-in-the-Middle,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0011_th_sql_injection_4_722a2b,SQL Injection,SQL Injection,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0011_th_spoofing_5_4b57e3,Spoofing,Spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0011_th_tampering_6_6894b8,Tampering,Tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0012_th_elevation_of_privilege_1_3759ec,Elevation of Privilege,Elevation of Privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0012_th_information_disclosure_2_898cec,Information Disclosure,Information Disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0012_th_man-in-the-middle_3_a6499f,Man-in-the-Middle,Man-in-the-Middle,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0012_th_sql_injection_4_de55ad,SQL Injection,SQL Injection,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0012_th_spoofing_5_576592,Spoofing,Spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0012_th_tampering_6_735c94,Tampering,Tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0013_th_elevation_of_privilege_1_fe6941,Elevation of Privilege,Elevation of Privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0013_th_information_disclosure_2_532f7a,Information Disclosure,Information Disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0013_th_sql_injection_3_995656,SQL Injection,SQL Injection,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0013_th_spoofing_4_5c8de7,Spoofing,Spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0013_th_tampering_5_f3368a,Tampering,Tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0014_th_malware_upload_1_cf2b8f,Malware Upload,Malware Upload,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0014_th_tampering_2_4b9531,Tampering,Tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0015_th_elevation_of_privilege_1_e06ff0,Elevation of Privilege,Elevation of Privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0015_th_information_disclosure_2_df7e68,Information Disclosure,Information Disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0015_th_spoofing_3_72c04b,Spoofing,Spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0016_th_elevation_of_privilege_1_d2fed3,Elevation of Privilege,Elevation of Privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0016_th_information_disclosure_2_400f20,Information Disclosure,Information Disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0016_th_sql_injection_3_df2781,SQL Injection,SQL Injection,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0016_th_spoofing_4_04f743,Spoofing,Spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0016_th_tampering_5_752e7a,Tampering,Tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0017_th_elevation_of_privilege_1_ea787e,Elevation of Privilege,Elevation of Privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0017_th_information_disclosure_2_edecdc,Information Disclosure,Information Disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0017_th_sql_injection_3_9381ea,SQL Injection,SQL Injection,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0017_th_spoofing_4_437287,Spoofing,Spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0017_th_tampering_5_d86c4b,Tampering,Tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0018_th_elevation_of_privilege_1_d400f9,Elevation of Privilege,Elevation of Privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0018_th_information_disclosure_2_0c2807,Information Disclosure,Information Disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0018_th_spoofing_3_d54a9d,Spoofing,Spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0020_th_elevation_of_privilege_1_60294d,Elevation of Privilege,Elevation of Privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0020_th_information_disclosure_2_81ee88,Information Disclosure,Information Disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0020_th_man-in-the-middle_3_571267,Man-in-the-Middle,Man-in-the-Middle,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0020_th_spoofing_4_01f3de,Spoofing,Spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0021_th_information_disclosure_1_6e4c78,Information Disclosure,Information Disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0021_th_malware_upload_2_4dffc9,Malware Upload,Malware Upload,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0021_th_man-in-the-middle_3_b2c2f0,Man-in-the-Middle,Man-in-the-Middle,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0021_th_tampering_4_c70257,Tampering,Tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0022_th_elevation_of_privilege_1_946b93,Elevation of Privilege,Elevation of Privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0022_th_information_disclosure_2_3be21c,Information Disclosure,Information Disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0022_th_man-in-the-middle_3_385ac2,Man-in-the-Middle,Man-in-the-Middle,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0022_th_spoofing_4_92572c,Spoofing,Spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0023_th_information_disclosure_1_f960d3,Information Disclosure,Information Disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0023_th_man-in-the-middle_2_509ea7,Man-in-the-Middle,Man-in-the-Middle,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0024_th_information_disclosure_1_274872,Information Disclosure,Information Disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0024_th_malware_upload_2_06cf5f,Malware Upload,Malware Upload,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0024_th_man-in-the-middle_3_0f2a94,Man-in-the-Middle,Man-in-the-Middle,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0024_th_tampering_4_706863,Tampering,Tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0025_th_information_disclosure_1_760425,Information Disclosure,Information Disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0025_th_malware_upload_2_64b034,Malware Upload,Malware Upload,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0025_th_man-in-the-middle_3_bd8f2f,Man-in-the-Middle,Man-in-the-Middle,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0025_th_tampering_4_e4136c,Tampering,Tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0026_th_information_disclosure_1_ffdf4c,Information Disclosure,Information Disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0026_th_man-in-the-middle_2_7dfb69,Man-in-the-Middle,Man-in-the-Middle,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0027_th_elevation_of_privilege_1_eb0bcd,Elevation of Privilege,Elevation of Privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0027_th_information_disclosure_2_5a2609,Information Disclosure,Information Disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0027_th_man-in-the-middle_3_ae8524,Man-in-the-Middle,Man-in-the-Middle,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0027_th_spoofing_4_e9ede1,Spoofing,Spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0028_th_information_disclosure_1_4d7b0f,Information Disclosure,Information Disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0028_th_malware_upload_2_2be9f7,Malware Upload,Malware Upload,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0028_th_man-in-the-middle_3_5b5591,Man-in-the-Middle,Man-in-the-Middle,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0028_th_tampering_4_c8f713,Tampering,Tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0029_th_information_disclosure_1_2e674a,Information Disclosure,Information Disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0029_th_malware_upload_2_5549b2,Malware Upload,Malware Upload,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0029_th_man-in-the-middle_3_2d4ee2,Man-in-the-Middle,Man-in-the-Middle,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0029_th_tampering_4_59a67d,Tampering,Tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0030_th_elevation_of_privilege_1_481f8e,Elevation of Privilege,Elevation of Privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0030_th_information_disclosure_2_36e26f,Information Disclosure,Information Disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0030_th_malware_upload_3_907c2c,Malware Upload,Malware Upload,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0030_th_spoofing_4_df0d5a,Spoofing,Spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0030_th_tampering_5_bab43c,Tampering,Tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0031_th_information_disclosure_1_6c7a35,Information Disclosure,Information Disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0031_th_malware_upload_2_4b70e9,Malware Upload,Malware Upload,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0031_th_man-in-the-middle_3_41aa7a,Man-in-the-Middle,Man-in-the-Middle,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0031_th_tampering_4_8c5206,Tampering,Tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0032_th_elevation_of_privilege_1_24beba,Elevation of Privilege,Elevation of Privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0032_th_information_disclosure_2_5c8b48,Information Disclosure,Information Disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0032_th_sql_injection_3_e4d1da,SQL Injection,SQL Injection,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0032_th_spoofing_4_644d54,Spoofing,Spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0032_th_tampering_5_594b96,Tampering,Tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0033_th_information_disclosure_1_1e525e,Information Disclosure,Information Disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0033_th_man-in-the-middle_2_95cbca,Man-in-the-Middle,Man-in-the-Middle,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0035_th_elevation_of_privilege_1_e14702,Elevation of Privilege,Elevation of Privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0035_th_information_disclosure_2_9bcd27,Information Disclosure,Information Disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0035_th_malware_upload_3_a1e82a,Malware Upload,Malware Upload,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0035_th_man-in-the-middle_4_53d7cf,Man-in-the-Middle,Man-in-the-Middle,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0035_th_spoofing_5_0bddad,Spoofing,Spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0035_th_tampering_6_6708a8,Tampering,Tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0036_th_elevation_of_privilege_1_d47e45,Elevation of Privilege,Elevation of Privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0036_th_information_disclosure_2_638a2f,Information Disclosure,Information Disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0036_th_man-in-the-middle_3_a47b53,Man-in-the-Middle,Man-in-the-Middle,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0036_th_sql_injection_4_358574,SQL Injection,SQL Injection,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0036_th_spoofing_5_4560e6,Spoofing,Spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0036_th_tampering_6_c941e9,Tampering,Tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0037_th_elevation_of_privilege_1_066da0,Elevation of Privilege,Elevation of Privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0037_th_information_disclosure_2_24427f,Information Disclosure,Information Disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0037_th_man-in-the-middle_3_9c7c5a,Man-in-the-Middle,Man-in-the-Middle,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0037_th_spoofing_4_43f2cb,Spoofing,Spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0038_th_information_disclosure_1_4b10d0,Information Disclosure,Information Disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0038_th_man-in-the-middle_2_7269e0,Man-in-the-Middle,Man-in-the-Middle,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0039_th_elevation_of_privilege_1_f40c6d,Elevation of Privilege,Elevation of Privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0039_th_information_disclosure_2_fd510d,Information Disclosure,Information Disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0039_th_man-in-the-middle_3_3823b6,Man-in-the-Middle,Man-in-the-Middle,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0039_th_spoofing_4_406468,Spoofing,Spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0040_th_elevation_of_privilege_1_988edb,Elevation of Privilege,Elevation of Privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0040_th_information_disclosure_2_18616c,Information Disclosure,Information Disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0040_th_man-in-the-middle_3_5c64af,Man-in-the-Middle,Man-in-the-Middle,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0040_th_sql_injection_4_fbd679,SQL Injection,SQL Injection,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0040_th_spoofing_5_5e0972,Spoofing,Spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0040_th_tampering_6_a3c8a1,Tampering,Tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0041_th_elevation_of_privilege_1_fbc06e,Elevation of Privilege,Elevation of Privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0041_th_information_disclosure_2_20f32c,Information Disclosure,Information Disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0041_th_spoofing_3_2a98cf,Spoofing,Spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0042_th_information_disclosure_1_ab66bf,Information Disclosure,Information Disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0042_th_malware_upload_2_e6483e,Malware Upload,Malware Upload,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0042_th_man-in-the-middle_3_8c4e85,Man-in-the-Middle,Man-in-the-Middle,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0042_th_tampering_4_a369fb,Tampering,Tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0043_th_elevation_of_privilege_1_2a7c76,Elevation of Privilege,Elevation of Privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0043_th_information_disclosure_2_2ab3ae,Information Disclosure,Information Disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0043_th_man-in-the-middle_3_3c1cda,Man-in-the-Middle,Man-in-the-Middle,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0043_th_spoofing_4_b28c37,Spoofing,Spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0044_th_elevation_of_privilege_1_ff4770,Elevation of Privilege,Elevation of Privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0044_th_information_disclosure_2_b967e0,Information Disclosure,Information Disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0044_th_spoofing_3_aba40e,Spoofing,Spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0045_th_elevation_of_privilege_1_e8458c,Elevation of Privilege,Elevation of Privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0045_th_information_disclosure_2_7fa2f5,Information Disclosure,Information Disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0045_th_sql_injection_3_5a7f93,SQL Injection,SQL Injection,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0045_th_spoofing_4_d31bf1,Spoofing,Spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0045_th_tampering_5_a7ec0a,Tampering,Tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0046_th_elevation_of_privilege_1_7eb020,Elevation of Privilege,Elevation of Privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0046_th_information_disclosure_2_5c6e37,Information Disclosure,Information Disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0046_th_malware_upload_3_fdf27c,Malware Upload,Malware Upload,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0046_th_spoofing_4_8379a1,Spoofing,Spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0046_th_tampering_5_915faf,Tampering,Tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0047_th_elevation_of_privilege_1_70a507,Elevation of Privilege,Elevation of Privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0047_th_information_disclosure_2_9ae257,Information Disclosure,Information Disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0047_th_man-in-the-middle_3_173ddd,Man-in-the-Middle,Man-in-the-Middle,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0047_th_spoofing_4_e2aeaa,Spoofing,Spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0048_th_sql_injection_1_61b3da,SQL Injection,SQL Injection,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0048_th_tampering_2_789e70,Tampering,Tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0049_th_elevation_of_privilege_1_a4659b,Elevation of Privilege,Elevation of Privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0049_th_information_disclosure_2_a407bd,Information Disclosure,Information Disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0049_th_sql_injection_3_389300,SQL Injection,SQL Injection,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0049_th_spoofing_4_5128ce,Spoofing,Spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0049_th_tampering_5_127a18,Tampering,Tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0050_th_elevation_of_privilege_1_7dab9c,Elevation of Privilege,Elevation of Privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0050_th_information_disclosure_2_7a985f,Information Disclosure,Information Disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0050_th_spoofing_3_0be5a1,Spoofing,Spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0052_th_information_disclosure_1_9b53e6,Information Disclosure,Information Disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0052_th_man-in-the-middle_2_9f795f,Man-in-the-Middle,Man-in-the-Middle,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0053_th_elevation_of_privilege_1_05eae1,Elevation of Privilege,Elevation of Privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0053_th_information_disclosure_2_5558bd,Information Disclosure,Information Disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0053_th_spoofing_3_8077d6,Spoofing,Spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0054_th_malware_upload_1_a7d382,Malware Upload,Malware Upload,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0054_th_tampering_2_cff505,Tampering,Tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0055_th_elevation_of_privilege_1_36e98f,Elevation of Privilege,Elevation of Privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0055_th_information_disclosure_2_428cc0,Information Disclosure,Information Disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0055_th_sql_injection_3_dbfed7,SQL Injection,SQL Injection,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0055_th_spoofing_4_5f42f9,Spoofing,Spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0055_th_tampering_5_25edba,Tampering,Tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0056_th_information_disclosure_1_d43a73,Information Disclosure,Information Disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0056_th_malware_upload_2_6cc065,Malware Upload,Malware Upload,high,identified,,,,0.0,0.0,160.0,80.0
