key,type,name,description,zone,owner,criticality,dfd_level,pos_x,pos_y,width,height
dg_df_0022_P1,Process,Auth Service,,app,,medium,1,0.0,0.0,180.0,100.0
dg_df_0022_D1,DataStore,User DB,,app,,medium,1,0.0,0.0,180.0,100.0
dg_df_0023_E1,ExternalEntity,Device Agent,,vendor,,medium,1,0.0,0.0,180.0,100.0
dg_df_0023_P1,Process,API Gateway,,dmz,,medium,1,0.0,0.0,180.0,100.0
dg_df_0023_P2,Process,ETL Worker VN,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_df_0023_D1,DataStore,Metrics DB,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_df_0024_E1,ExternalEntity,User,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_df_0024_P1,Process,File Service GK,,app,,medium,1,0.0,0.0,180.0,100.0
dg_df_0024_D1,DataStore,Blob Storage MS,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_df_0025_E1,ExternalEntity,User DF,,vendor,,medium,1,0.0,0.0,180.0,100.0
dg_df_0025_P1,Process,File Service,,app,,medium,1,0.0,0.0,180.0,100.0
dg_df_0025_D1,DataStore,Blob Storage TH,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_df_0026_E1,ExternalEntity,Device Agent AH,,vendor,,medium,1,0.0,0.0,180.0,100.0
dg_df_0026_P1,Process,API Gateway ZG,,dmz,,medium,1,0.0,0.0,180.0,100.0
dg_df_0026_P2,Process,ETL Worker BM,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_df_0026_D1,DataStore,Metrics DB,,vendor,,medium,1,0.0,0.0,180.0,100.0
dg_df_0027_E1,ExternalEntity,Admin AL,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_df_0027_P1,Process,Admin Portal GS,,app,,medium,1,0.0,0.0,180.0,100.0
dg_df_0027_P2,Process,API Gateway,,app,,medium,1,0.0,0.0,180.0,100.0
dg_df_0027_D1,DataStore,Logs,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_df_0028_E1,ExternalEntity,User,,dmz,,medium,1,0.0,0.0,180.0,100.0
dg_df_0028_P1,Process,File Service,,app,,medium,1,0.0,0.0,180.0,100.0
dg_df_0028_D1,DataStore,Blob Storage,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_df_0029_E1,ExternalEntity,User,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_df_0029_P1,Process,File Service,,app,,medium,1,0.0,0.0,180.0,100.0
dg_df_0029_D1,DataStore,Blob Storage,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_df_0030_E1,ExternalEntity,User,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_df_0030_P1,Process,File Service,,app,,medium,1,0.0,0.0,180.0,100.0
dg_df_0030_D1,DataStore,Blob Storage,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_df_0031_E1,ExternalEntity,User,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_df_0031_P1,Process,File Service,,app,,medium,1,0.0,0.0,180.0,100.0
dg_df_0031_D1,DataStore,Blob Storage EP,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_df_0032_E1,ExternalEntity,User,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_df_0032_P1,Process,Order Service TJ,,app,,medium,1,0.0,0.0,180.0,100.0
dg_df_0032_P2,Process,Payment Service,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_df_0032_D1,DataStore,Orders DB JW,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_df_0033_E1,ExternalEntity,Device Agent,,vendor,,medium,1,0.0,0.0,180.0,100.0
dg_df_0033_P1,Process,API Gateway,,dmz,,medium,1,0.0,0.0,180.0,100.0
dg_df_0033_P2,Process,ETL Worker IR,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_df_0033_D1,DataStore,Metrics DB,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_df_0034_E1,ExternalEntity,Admin,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_df_0034_P1,Process,Admin Portal EP,,app,,medium,1,0.0,0.0,180.0,100.0
dg_df_0034_P2,Process,API Gateway,,app,,medium,1,0.0,0.0,180.0,100.0
dg_df_0034_D1,DataStore,Logs,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_df_0035_E1,ExternalEntity,User,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_df_0035_P1,Process,File Service,,app,,medium,1,0.0,0.0,180.0,100.0
dg_df_0035_D1,DataStore,Blob Storage OR,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_df_0036_E1,ExternalEntity,User LP,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_df_0036_P1,Process,Auth Service HT,,dmz,,medium,1,0.0,0.0,180.0,100.0
dg_df_0036_D1,DataStore,User DB,,app,,medium,1,0.0,0.0,180.0,100.0
dg_df_0037_E1,ExternalEntity,Device Agent,,vendor,,medium,1,0.0,0.0,180.0,100.0
dg_df_0037_P1,Process,API Gateway,,dmz,,medium,1,0.0,0.0,180.0,100.0
dg_df_0037_P2,Process,ETL Worker NL,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_df_0037_D1,DataStore,Metrics DB,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_df_0038_E1,ExternalEntity,Device Agent,,vendor,,medium,1,0.0,0.0,180.0,100.0
dg_df_0038_P1,Process,API Gateway,,dmz,,medium,1,0.0,0.0,180.0,100.0
dg_df_0038_P2,Process,ETL Worker,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_df_0038_D1,DataStore,Metrics DB,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_df_0039_E1,ExternalEntity,Device Agent FQ,,vendor,,medium,1,0.0,0.0,180.0,100.0
dg_df_0039_P1,Process,API Gateway IZ,,dmz,,medium,1,0.0,0.0,180.0,100.0
dg_df_0039_P2,Process,ETL Worker VO,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_df_0039_D1,DataStore,Metrics DB,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_df_0040_E1,ExternalEntity,User,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_df_0040_P1,Process,Auth Service,,vendor,,medium,1,0.0,0.0,180.0,100.0
dg_df_0040_D1,DataStore,User DB PS,,app,,medium,1,0.0,0.0,180.0,100.0
dg_df_0041_E1,ExternalEntity,Admin,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_df_0041_P1,Process,Admin Portal,,app,,medium,1,0.0,0.0,180.0,100.0
dg_df_0041_P2,Process,API Gateway,,app,,medium,1,0.0,0.0,180.0,100.0
dg_df_0041_D1,DataStore,Logs SW,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_df_0042_E1,ExternalEntity,User,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_df_0042_P1,Process,File Service,,app,,medium,1,0.0,0.0,180.0,100.0
dg_df_0042_D1,DataStore,Blob Storage DJ,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_df_0043_E1,ExternalEntity,Admin LO,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_df_0043_P1,Process,Admin Portal,,app,,medium,1,0.0,0.0,180.0,100.0
dg_df_0043_P2,Process,API Gateway,,app,,medium,1,0.0,0.0,180.0,100.0
dg_df_0043_D1,DataStore,Logs,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_df_0044_E1,ExternalEntity,Admin,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_df_0044_P1,Process,Admin Portal TB,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_df_0044_P2,Process,API Gateway,,app,,medium,1,0.0,0.0,180.0,100.0
dg_df_0044_D1,DataStore,Logs,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_df_0045_E1,ExternalEntity,User,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_df_0045_P1,Process,Order Service,,app,,medium,1,0.0,0.0,180.0,100.0
dg_df_0045_P2,Process,Payment Service,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_df_0045_D1,DataStore,Orders DB,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_df_0046_E1,ExternalEntity,User,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_df_0046_P1,Process,File Service,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_df_0046_D1,DataStore,Blob Storage,,app,,medium,1,0.0,0.0,180.0,100.0
dg_df_0047_E1,ExternalEntity,Device Agent,,vendor,,medium,1,0.0,0.0,180.0,100.0
dg_df_0047_P1,Process,API Gateway,,dmz,,medium,1,0.0,0.0,180.0,100.0
dg_df_0047_P2,Process,ETL Worker,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_df_0047_D1,DataStore,Metrics DB,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_df_0048_E1,ExternalEntity,Device Agent,,vendor,,medium,1,0.0,0.0,180.0,100.0
dg_df_0048_P1,Process,API Gateway,,vendor,,medium,1,0.0,0.0,180.0,100.0
dg_df_0048_P2,Process,ETL Worker,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_df_0048_D1,DataStore,Metrics DB,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_df_0049_E1,ExternalEntity,User,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_df_0049_P1,Process,Auth Service WZ,,app,,medium,1,0.0,0.0,180.0,100.0
dg_df_0049_D1,DataStore,User DB CR,,app,,medium,1,0.0,0.0,180.0,100.0
dg_df_0050_E1,ExternalEntity,Admin RN,,app,,medium,1,0.0,0.0,180.0,100.0
dg_df_0050_P1,Process,Admin Portal FY,,app,,medium,1,0.0,0.0,180.0,100.0
dg_df_0050_P2,Process,API Gateway DC,,app,,medium,1,0.0,0.0,180.0,100.0
dg_df_0050_D1,DataStore,Logs UV,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_df_0051_E1,ExternalEntity,Device Agent GZ,,vendor,,medium,1,0.0,0.0,180.0,100.0
dg_df_0051_P1,Process,API Gateway,,vendor,,medium,1,0.0,0.0,180.0,100.0
dg_df_0051_P2,Process,ETL Worker,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_df_0051_D1,DataStore,Metrics DB JN,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_df_0052_E1,ExternalEntity,Device Agent XV,,vendor,,medium,1,0.0,0.0,180.0,100.0
dg_df_0052_P1,Process,API Gateway,,dmz,,medium,1,0.0,0.0,180.0,100.0
dg_df_0052_P2,Process,ETL Worker,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_df_0052_D1,DataStore,Metrics DB,,dmz,,medium,1,0.0,0.0,180.0,100.0
dg_df_0053_E1,ExternalEntity,Admin,,app,,medium,1,0.0,0.0,180.0,100.0
dg_df_0053_P1,Process,Admin Portal DG,,app,,medium,1,0.0,0.0,180.0,100.0
dg_df_0053_P2,Process,API Gateway,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_df_0053_D1,DataStore,Logs,,vendor,,medium,1,0.0,0.0,180.0,100.0
dg_df_0054_E1,ExternalEntity,User AU,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_df_0054_P1,Process,File Service,,app,,medium,1,0.0,0.0,180.0,100.0
dg_df_0054_D1,DataStore,Blob Storage,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_df_0055_E1,ExternalEntity,User,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_df_0055_P1,Process,Order Service KV,,app,,medium,1,0.0,0.0,180.0,100.0
dg_df_0055_P2,Process,Payment Service QH,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_df_0055_D1,DataStore,Orders DB RH,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_df_0056_E1,ExternalEntity,User IH,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_df_0056_P1,Process,File Service,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_df_0056_D1,DataStore,Blob Storage,,app,,medium,1,0.0,0.0,180.0,100.0
dg_df_0057_E1,ExternalEntity,Device Agent BU,,vendor,,medium,1,0.0,0.0,180.0,100.0
dg_df_0057_P1,Process,API Gateway,,dmz,,medium,1,0.0,0.0,180.0,100.0
dg_df_0057_P2,Process,ETL Worker,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_df_0057_D1,DataStore,Metrics DB,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_df_0058_E1,ExternalEntity,User,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_df_0058_P1,Process,Order Service,,app,,medium,1,0.0,0.0,180.0,100.0
dg_df_0058_P2,Process,Payment Service RV,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_df_0058_D1,DataStore,Orders DB BO,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_df_0059_E1,ExternalEntity,Device Agent,,vendor,,medium,1,0.0,0.0,180.0,100.0
dg_df_0059_P1,Process,API Gateway,,app,,medium,1,0.0,0.0,180.0,100.0
dg_df_0059_P2,Process,ETL Worker,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_df_0059_D1,DataStore,Metrics DB,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_df_0060_E1,ExternalEntity,User HN,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_df_0060_P1,Process,File Service YE,,app,,medium,1,0.0,0.0,180.0,100.0
dg_df_0060_D1,DataStore,Blob Storage,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_df_0061_E1,ExternalEntity,User,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_df_0061_P1,Process,Auth Service,,app,,medium,1,0.0,0.0,180.0,100.0
dg_df_0061_D1,DataStore,User DB,,app,,medium,1,0.0,0.0,180.0,100.0
dg_df_0062_E1,ExternalEntity,User,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_df_0062_P1,Process,File Service,,app,,medium,1,0.0,0.0,180.0,100.0
dg_df_0062_D1,DataStore,Blob Storage,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_df_0063_E1,ExternalEntity,User,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_df_0063_P1,Process,File Service,,app,,medium,1,0.0,0.0,180.0,100.0
dg_df_0063_D1,DataStore,Blob Storage,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_df_0064_E1,ExternalEntity,Admin,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_df_0064_P1,Process,Admin Portal,,app,,medium,1,0.0,0.0,180.0,100.0
dg_df_0064_P2,Process,API Gateway YT,,vendor,,medium,1,0.0,0.0,180.0,100.0
dg_df_0064_D1,DataStore,Logs,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_df_0065_E1,ExternalEntity,User,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_df_0065_P1,Process,Auth Service,,app,,medium,1,0.0,0.0,180.0,100.0
dg_df_0065_D1,DataStore,User DB,,app,,medium,1,0.0,0.0,180.0,100.0
dg_df_0066_E1,ExternalEntity,Device Agent RA,,vendor,,medium,1,0.0,0.0,180.0,100.0
dg_df_0066_P1,Process,API Gateway AI,,dmz,,medium,1,0.0,0.0,180.0,100.0
dg_df_0066_P2,Process,ETL Worker,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_df_0066_D1,DataStore,Metrics DB,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_df_0067_E1,ExternalEntity,User ZH,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_df_0067_P1,Process,File Service SI,,app,,medium,1,0.0,0.0,180.0,100.0
dg_df_0067_D1,DataStore,Blob Storage,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_df_0068_E1,ExternalEntity,Device Agent VH,,vendor,,medium,1,0.0,0.0,180.0,100.0
dg_df_0068_P1,Process,API Gateway CT,,dmz,,medium,1,0.0,0.0,180.0,100.0
dg_df_0068_P2,Process,ETL Worker XF,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_df_0068_D1,DataStore,Metrics DB IM,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_df_0069_E1,ExternalEntity,User,,dmz,,medium,1,0.0,0.0,180.0,100.0
dg_df_0069_P1,Process,Auth Service,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_df_0069_D1,DataStore,User DB,,app,,medium,1,0.0,0.0,180.0,100.0
dg_df_0070_E1,ExternalEntity,User LG,,app,,medium,1,0.0,0.0,180.0,100.0
dg_df_0070_P1,Process,File Service,,app,,medium,1,0.0,0.0,180.0,100.0
dg_df_0070_D1,DataStore,Blob Storage,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_df_0071_E1,ExternalEntity,User SA,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_df_0071_P1,Process,File Service,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_df_0071_D1,DataStore,Blob Storage,,vendor,,medium,1,0.0,0.0,180.0,100.0
dg_df_0072_E1,ExternalEntity,User,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_df_0072_P1,Process,File Service,,app,,medium,1,0.0,0.0,180.0,100.0
dg_df_0072_D1,DataStore,Blob Storage,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_df_0073_E1,ExternalEntity,User,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_df_0073_P1,Process,Order Service,,app,,medium,1,0.0,0.0,180.0,100.0
dg_df_0073_P2,Process,Payment Service DK,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_df_0073_D1,DataStore,Orders DB,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_df_0074_E1,ExternalEntity,User,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_df_0074_P1,Process,File Service,,app,,medium,1,0.0,0.0,180.0,100.0
dg_df_0074_D1,DataStore,Blob Storage,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_df_0075_E1,ExternalEntity,Device Agent HY,,vendor,,medium,1,0.0,0.0,180.0,100.0
dg_df_0075_P1,Process,API Gateway VK,,dmz,,medium,1,0.0,0.0,180.0,100.0
dg_df_0075_P2,Process,ETL Worker,,dmz,,medium,1,0.0,0.0,180.0,100.0
dg_df_0075_D1,DataStore,Metrics DB PL,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_df_0076_E1,ExternalEntity,Admin HB,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_df_0076_P1,Process,Admin Portal,,app,,medium,1,0.0,0.0,180.0,100.0
dg_df_0076_P2,Process,API Gateway,,app,,medium,1,0.0,0.0,180.0,100.0
dg_df_0076_D1,DataStore,Logs,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_df_0077_E1,ExternalEntity,User CL,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_df_0077_P1,Process,Order Service,,app,,medium,1,0.0,0.0,180.0,100.0
dg_df_0077_P2,Process,Payment Service JP,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_df_0077_D1,DataStore,Orders DB TS,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_df_0078_E1,ExternalEntity,User JW,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_df_0078_P1,Process,File Service,,app,,medium,1,0.0,0.0,180.0,100.0
dg_df_0078_D1,DataStore,Blob Storage,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_df_0079_E1,ExternalEntity,Device Agent,,vendor,,medium,1,0.0,0.0,180.0,100.0
dg_df_0079_P1,Process,API Gateway TM,,dmz,,medium,1,0.0,0.0,180.0,100.0
dg_df_0079_P2,Process,ETL Worker,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_df_0079_D1,DataStore,Metrics DB,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_df_0080_E1,ExternalEntity,Admin,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_df_0080_P1,Process,Admin Portal NK,,app,,medium,1,0.0,0.0,180.0,100.0
dg_df_0080_P2,Process,API Gateway,,app,,medium,1,0.0,0.0,180.0,100.0
dg_df_0080_D1,DataStore,Logs,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_df_0081_E1,ExternalEntity,User JO,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_df_0081_P1,Process,Auth Service,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_df_0081_D1,DataStore,User DB,,app,,medium,1,0.0,0.0,180.0,100.0
dg_df_0082_E1,ExternalEntity,User,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_df_0082_P1,Process,Order Service,,app,,medium,1,0.0,0.0,180.0,100.0
dg_df_0082_P2,Process,Payment Service EG,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_df_0082_D1,DataStore,Orders DB,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_df_0083_E1,ExternalEntity,User,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_df_0083_P1,Process,Order Service,,app,,medium,1,0.0,0.0,180.0,100.0
dg_df_0083_P2,Process,Payment Service,,vendor,,medium,1,0.0,0.0,180.0,100.0
dg_df_0083_D1,DataStore,Orders DB GB,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_df_0084_E1,ExternalEntity,Admin,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_df_0084_P1,Process,Admin Portal,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_df_0084_P2,Process,API Gateway GG,,dmz,,medium,1,0.0,0.0,180.0,100.0
dg_df_0084_D1,DataStore,Logs,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_df_0085_E1,ExternalEntity,User YF,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_df_0085_P1,Process,File Service,,app,,medium,1,0.0,0.0,180.0,100.0
dg_df_0085_D1,DataStore,Blob Storage SM,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_df_0086_E1,ExternalEntity,Device Agent,,vendor,,medium,1,0.0,0.0,180.0,100.0
dg_df_0086_P1,Process,API Gateway WU,,dmz,,medium,1,0.0,0.0,180.0,100.0
dg_df_0086_P2,Process,ETL Worker HG,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_df_0086_D1,DataStore,Metrics DB,,vendor,,medium,1,0.0,0.0,180.0,100.0
dg_df_0087_E1,ExternalEntity,User,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_df_0087_P1,Process,File Service GN,,app,,medium,1,0.0,0.0,180.0,100.0
dg_df_0087_D1,DataStore,Blob Storage,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_df_0088_E1,ExternalEntity,User,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_df_0088_P1,Process,File Service,,app,,medium,1,0.0,0.0,180.0,100.0
dg_df_0088_D1,DataStore,Blob Storage,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_df_0089_E1,ExternalEntity,Admin,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_df_0089_P1,Process,Admin Portal,,app,,medium,1,0.0,0.0,180.0,100.0
dg_df_0089_P2,Process,API Gateway RK,,app,,medium,1,0.0,0.0,180.0,100.0
dg_df_0089_D1,DataStore,Logs,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_df_0090_E1,ExternalEntity,User,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_df_0090_P1,Process,File Service RU,,app,,medium,1,0.0,0.0,180.0,100.0
dg_df_0090_D1,DataStore,Blob Storage,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_df_0091_E1,ExternalEntity,User,,app,,medium,1,0.0,0.0,180.0,100.0
dg_df_0091_P1,Process,Order Service,,app,,medium,1,0.0,0.0,180.0,100.0
dg_df_0091_P2,Process,Payment Service,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_df_0091_D1,DataStore,Orders DB,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_df_0092_E1,ExternalEntity,Device Agent,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_df_0092_P1,Process,API Gateway OZ,,dmz,,medium,1,0.0,0.0,180.0,100.0
dg_df_0092_P2,Process,ETL Worker,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_df_0092_D1,DataStore,Metrics DB,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_df_0093_E1,ExternalEntity,Device Agent DF,,vendor,,medium,1,0.0,0.0,180.0,100.0
dg_df_0093_P1,Process,API Gateway JH,,dmz,,medium,1,0.0,0.0,180.0,100.0
dg_df_0093_P2,Process,ETL Worker SH,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_df_0093_D1,DataStore,Metrics DB,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_df_0094_E1,ExternalEntity,Device Agent UT,,vendor,,medium,1,0.0,0.0,180.0,100.0
dg_df_0094_P1,Process,API Gateway,,dmz,,medium,1,0.0,0.0,180.0,100.0
dg_df_0094_P2,Process,ETL Worker,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_df_0094_D1,DataStore,Metrics DB,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_df_0095_E1,ExternalEntity,User QV,,dmz,,medium,1,0.0,0.0,180.0,100.0
dg_df_0095_P1,Process,Auth Service,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_df_0095_D1,DataStore,User DB RD,,app,,medium,1,0.0,0.0,180.0,100.0
dg_df_0096_E1,ExternalEntity,Admin RA,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_df_0096_P1,Process,Admin Portal,,app,,medium,1,0.0,0.0,180.0,100.0
dg_df_0096_P2,Process,API Gateway,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_df_0096_D1,DataStore,Logs CU,,app,,medium,1,0.0,0.0,180.0,100.0
dg_df_0097_E1,ExternalEntity,Admin,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_df_0097_P1,Process,Admin Portal CT,,app,,medium,1,0.0,0.0,180.0,100.0
dg_df_0097_P2,Process,API Gateway,,app,,medium,1,0.0,0.0,180.0,100.0
dg_df_0097_D1,DataStore,Logs DH,,vendor,,medium,1,0.0,0.0,180.0,100.0
dg_df_0098_E1,ExternalEntity,User,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_df_0098_P1,Process,Auth Service WO,,app,,medium,1,0.0,0.0,180.0,100.0
dg_df_0098_D1,DataStore,User DB,,app,,medium,1,0.0,0.0,180.0,100.0
dg_df_0099_E1,ExternalEntity,Device Agent,,vendor,,medium,1,0.0,0.0,180.0,100.0
dg_df_0099_P1,Process,API Gateway,,dmz,,medium,1,0.0,0.0,180.0,100.0
dg_df_0099_P2,Process,ETL Worker CC,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_df_0099_D1,DataStore,Metrics DB,,app,,medium,1,0.0,0.0,180.0,100.0
dg_df_0100_E1,ExternalEntity,User,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_df_0100_P1,Process,File Service LN,,app,,medium,1,0.0,0.0,180.0,100.0
dg_df_0100_D1,DataStore,Blob Storage,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_df_0101_E1,ExternalEntity,User,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_df_0101_P1,Process,Auth Service YW,,app,,medium,1,0.0,0.0,180.0,100.0
dg_df_0101_D1,DataStore,User DB,,app,,medium,1,0.0,0.0,180.0,100.0
dg_df_0102_E1,ExternalEntity,User UZ,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_df_0102_P1,Process,Auth Service MH,,app,,medium,1,0.0,0.0,180.0,100.0
dg_df_0102_D1,DataStore,User DB OA,,app,,medium,1,0.0,0.0,180.0,100.0
dg_df_0103_E1,ExternalEntity,Device Agent OQ,,vendor,,medium,1,0.0,0.0,180.0,100.0
dg_df_0103_P1,Process,API Gateway IT,,dmz,,medium,1,0.0,0.0,180.0,100.0
dg_df_0103_P2,Process,ETL Worker,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_df_0103_D1,DataStore,Metrics DB ZK,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_df_0104_E1,ExternalEntity,Device Agent,,vendor,,medium,1,0.0,0.0,180.0,100.0
