from_key,to_key,label,description,payload_schema,protocol,method,frequency,pii,confidentiality,integrity,availability,auth_required,encryption_in_transit
dg_iot_0046_P2,dg_iot_0046_P1,F2,,,AMQP,,,0,high,medium,medium,0,0
dg_iot_0046_P1,dg_iot_0046_D1,F3,,,gRPC,,,0,high,medium,medium,0,0
dg_iot_0047_E1,dg_iot_0047_P2,F1,,,HTTP,,,0,high,medium,medium,0,0
dg_iot_0047_P2,dg_iot_0047_P1,F2,,,WebSocket,,,0,high,medium,medium,0,0
dg_iot_0047_P2,dg_iot_0047_D1,F3,,,NoSQL,,,0,high,medium,medium,0,0
dg_iot_0048_E1,dg_iot_0048_P2,F1,,,HTTP,,,0,high,medium,medium,0,0
dg_iot_0048_P1,dg_iot_0048_P2,F2,,,NoSQL,,,0,high,medium,medium,0,0
dg_iot_0048_P1,dg_iot_0048_D1,F3,,,NoSQL,,,0,high,medium,medium,0,0
dg_iot_0049_E1,dg_iot_0049_P1,F1,,,SQL,,,1,high,medium,medium,0,0
dg_iot_0049_P1,dg_iot_0049_P1,F2,,,AMQP,,,0,medium,medium,medium,0,0
dg_iot_0049_P2,dg_iot_0049_D1,F3,,,NoSQL,,,0,medium,medium,medium,0,0
dg_iot_0050_E1,dg_iot_0050_P1,F1,,,HTTP,,,0,high,medium,medium,0,0
dg_iot_0050_P1,dg_iot_0050_P2,F2,,,AMQP,,,0,high,medium,medium,0,0
dg_iot_0050_P2,dg_iot_0050_D1,F3,,,NoSQL,,,0,medium,medium,medium,0,0
dg_iot_0051_E1,dg_iot_0051_P2,F1,,,HTTPS,,,0,high,medium,medium,1,1
dg_iot_0051_P2,dg_iot_0051_P2,F2,,,AMQP,,,0,medium,medium,medium,0,0
dg_iot_0051_P1,dg_iot_0051_D1,F3,,,NoSQL,,,0,medium,medium,medium,0,0
dg_iot_0052_E1,dg_iot_0052_P2,F1,,,HTTP,,,0,high,medium,medium,0,0
dg_iot_0052_P2,dg_iot_0052_P1,F2,,,HTTPS,,,0,high,medium,medium,1,1
dg_iot_0052_P2,dg_iot_0052_D1,F3,,,NoSQL,,,0,medium,medium,medium,0,0
dg_iot_0053_E1,dg_iot_0053_P2,F1,,,HTTP,,,0,high,medium,medium,0,0
dg_iot_0053_P1,dg_iot_0053_P1,F2,,,AMQP,,,0,medium,medium,medium,0,0
dg_iot_0053_P2,dg_iot_0053_D1,F3,,,NoSQL,,,0,medium,medium,medium,0,0
dg_iot_0054_E1,dg_iot_0054_P2,F1,,,HTTP,,,0,high,medium,medium,0,0
dg_iot_0054_P2,dg_iot_0054_P1,F2,,,AMQP,,,0,high,medium,medium,0,0
dg_iot_0054_P2,dg_iot_0054_D1,F3,,,NoSQL,,,0,high,medium,medium,0,0
dg_iot_0055_E1,dg_iot_0055_P1,F1,,,HTTP,,,0,high,medium,medium,0,0
dg_iot_0055_P2,dg_iot_0055_P2,F2,,,AMQP,,,0,medium,medium,medium,0,0
dg_iot_0055_P2,dg_iot_0055_D1,F3,,,NoSQL,,,0,medium,medium,medium,0,0
dg_iot_0056_E1,dg_iot_0056_P2,F1,,,HTTP,,,0,high,medium,medium,0,0
dg_iot_0056_P2,dg_iot_0056_P2,F2,,,SSH,,,0,medium,medium,medium,1,1
dg_iot_0056_P1,dg_iot_0056_D1,F3,,,NoSQL,,,1,high,medium,medium,0,0
dg_iot_0057_E1,dg_iot_0057_P1,F1,,,HTTP,,,0,high,medium,medium,0,0
dg_iot_0057_P2,dg_iot_0057_P1,F2,,,HTTPS,,,0,high,medium,medium,1,1
dg_iot_0057_P2,dg_iot_0057_D1,F3,,,NoSQL,,,0,high,medium,medium,0,0
dg_iot_0058_E1,dg_iot_0058_P2,F1,,,HTTP,,,0,high,medium,medium,0,0
dg_iot_0058_P1,dg_iot_0058_P2,F2,,,AMQP,,,0,high,medium,medium,0,0
dg_iot_0058_P1,dg_iot_0058_D1,F3,,,NoSQL,,,0,high,medium,medium,0,0
dg_iot_0059_E1,dg_iot_0059_P1,F1,,,HTTP,,,0,high,medium,medium,0,0
dg_iot_0059_P2,dg_iot_0059_P2,F2,,,AMQP,,,0,medium,medium,medium,0,0
dg_iot_0059_P1,dg_iot_0059_D1,F3,,,NoSQL,,,0,high,medium,medium,0,0
dg_iot_0060_E1,dg_iot_0060_P2,F1,,,HTTP,,,0,high,medium,medium,0,0
dg_iot_0060_P2,dg_iot_0060_P1,F2,,,AMQP,,,0,high,medium,medium,0,0
dg_iot_0060_P1,dg_iot_0060_D1,F3,,,NoSQL,,,0,high,medium,medium,0,0
dg_microservice_0061_E1,dg_microservice_0061_P2,F1,,,HTTPS,,,0,high,medium,medium,1,1
dg_microservice_0061_P1,dg_microservice_0061_P3,F2,,,gRPC,,,0,high,medium,medium,0,0
dg_microservice_0061_P3,dg_microservice_0061_P1,F3,,,gRPC,,,1,high,medium,medium,0,0
dg_microservice_0061_P1,dg_microservice_0061_D1,F4,,,SQL,,,0,high,medium,medium,0,0
dg_microservice_0062_E1,dg_microservice_0062_P1,F1,,,HTTPS,,,1,high,medium,medium,1,1
dg_microservice_0062_P2,dg_microservice_0062_P2,F2,,,gRPC,,,0,medium,medium,medium,0,0
dg_microservice_0062_P1,dg_microservice_0062_P2,F3,,,gRPC,,,0,high,medium,medium,0,0
dg_microservice_0062_P2,dg_microservice_0062_D1,F4,,,SQL,,,0,high,medium,medium,0,0
dg_microservice_0063_E1,dg_microservice_0063_P3,F1,,,HTTPS,,,0,high,medium,medium,1,1
dg_microservice_0063_P1,dg_microservice_0063_P3,F2,,,NoSQL,,,0,high,medium,medium,0,0
dg_microservice_0063_P1,dg_microservice_0063_P3,F3,,,gRPC,,,0,high,medium,medium,0,0
dg_microservice_0063_P2,dg_microservice_0063_D1,F4,,,SQL,,,0,high,medium,medium,0,0
dg_microservice_0064_E1,dg_microservice_0064_P2,F1,,,HTTPS,,,0,high,medium,medium,1,1
dg_microservice_0064_P2,dg_microservice_0064_P2,F2,,,NoSQL,,,1,medium,medium,medium,0,0
dg_microservice_0064_P1,dg_microservice_0064_P1,F3,,,gRPC,,,0,medium,medium,medium,0,0
dg_microservice_0064_P1,dg_microservice_0064_D1,F4,,,SQL,,,0,high,medium,medium,0,0
dg_microservice_0065_E1,dg_microservice_0065_P1,F1,,,HTTPS,,,0,high,medium,medium,1,1
dg_microservice_0065_P3,dg_microservice_0065_P3,F2,,,gRPC,,,0,medium,medium,medium,0,0
dg_microservice_0065_P3,dg_microservice_0065_P2,F3,,,gRPC,,,0,medium,medium,medium,0,0
dg_microservice_0065_P3,dg_microservice_0065_D1,F4,,,SQL,,,0,high,medium,medium,0,0
dg_microservice_0066_E1,dg_microservice_0066_P2,F1,,,HTTPS,,,0,high,medium,medium,1,1
dg_microservice_0066_P3,dg_microservice_0066_P1,F2,,,gRPC,,,0,high,medium,medium,0,0
dg_microservice_0066_P1,dg_microservice_0066_P3,F3,,,gRPC,,,1,high,medium,medium,0,0
dg_microservice_0066_P2,dg_microservice_0066_D1,F4,,,SQL,,,0,medium,medium,medium,0,0
dg_microservice_0067_E1,dg_microservice_0067_P3,F1,,,HTTPS,,,0,high,medium,medium,1,1
dg_microservice_0067_P1,dg_microservice_0067_P2,F2,,,gRPC,,,1,high,medium,medium,0,0
dg_microservice_0067_P3,dg_microservice_0067_P1,F3,,,NoSQL,,,0,high,medium,medium,0,0
dg_microservice_0067_P3,dg_microservice_0067_D1,F4,,,SQL,,,1,high,medium,medium,0,0
dg_microservice_0068_E1,dg_microservice_0068_P1,F1,,,HTTPS,,,0,high,medium,medium,1,1
dg_microservice_0068_P2,dg_microservice_0068_P2,F2,,,SQL,,,0,medium,medium,medium,0,0
dg_microservice_0068_P1,dg_microservice_0068_P1,F3,,,gRPC,,,0,medium,medium,medium,0,0
dg_microservice_0068_P1,dg_microservice_0068_D1,F4,,,SQL,,,0,high,medium,medium,0,0
dg_microservice_0069_E1,dg_microservice_0069_P3,F1,,,HTTPS,,,0,medium,medium,medium,1,1
dg_microservice_0069_P3,dg_microservice_0069_P1,F2,,,gRPC,,,0,high,medium,medium,0,0
dg_microservice_0069_P3,dg_microservice_0069_P3,F3,,,gRPC,,,1,medium,medium,medium,0,0
dg_microservice_0069_P3,dg_microservice_0069_D1,F4,,,SQL,,,0,high,medium,medium,0,0
dg_microservice_0070_E1,dg_microservice_0070_P1,F1,,,AMQP,,,0,high,medium,medium,0,0
dg_microservice_0070_P2,dg_microservice_0070_P3,F2,,,gRPC,,,0,medium,medium,medium,0,0
dg_microservice_0070_P2,dg_microservice_0070_P2,F3,,,WebSocket,,,0,medium,medium,medium,0,0
dg_microservice_0070_P2,dg_microservice_0070_D1,F4,,,SQL,,,0,high,medium,medium,0,0
dg_microservice_0071_E1,dg_microservice_0071_P2,F1,,,SSH,,,0,high,medium,medium,1,1
dg_microservice_0071_P1,dg_microservice_0071_P3,F2,,,gRPC,,,0,high,medium,medium,0,0
dg_microservice_0071_P1,dg_microservice_0071_P3,F3,,,gRPC,,,0,high,medium,medium,0,0
dg_microservice_0071_P1,dg_microservice_0071_D1,F4,,,SQL,,,0,high,medium,medium,0,0
dg_microservice_0072_E1,dg_microservice_0072_P2,F1,,,HTTPS,,,0,high,medium,medium,1,1
dg_microservice_0072_P3,dg_microservice_0072_P3,F2,,,gRPC,,,0,medium,medium,medium,0,0
dg_microservice_0072_P1,dg_microservice_0072_P2,F3,,,gRPC,,,0,high,medium,medium,0,0
dg_microservice_0072_P2,dg_microservice_0072_D1,F4,,,AMQP,,,0,high,medium,medium,0,0
dg_microservice_0073_E1,dg_microservice_0073_P3,F1,,,HTTPS,,,0,high,medium,medium,1,1
dg_microservice_0073_P3,dg_microservice_0073_P1,F2,,,AMQP,,,0,high,medium,medium,0,0
dg_microservice_0073_P2,dg_microservice_0073_P1,F3,,,gRPC,,,0,high,medium,medium,0,0
dg_microservice_0073_P3,dg_microservice_0073_D1,F4,,,SQL,,,0,high,medium,medium,0,0
dg_microservice_0074_E1,dg_microservice_0074_P3,F1,,,HTTPS,,,0,high,medium,medium,1,1
dg_microservice_0074_P3,dg_microservice_0074_P1,F2,,,gRPC,,,0,high,medium,medium,0,0
dg_microservice_0074_P2,dg_microservice_0074_P3,F3,,,gRPC,,,0,medium,medium,medium,0,0
dg_microservice_0074_P2,dg_microservice_0074_D1,F4,,,SSH,,,0,medium,medium,medium,1,1
dg_microservice_0075_E1,dg_microservice_0075_P2,F1,,,HTTPS,,,0,medium,medium,medium,1,1
dg_microservice_0075_P1,dg_microservice_0075_P3,F2,,,gRPC,,,0,high,medium,medium,0,0
dg_microservice_0075_P3,dg_microservice_0075_P3,F3,,,gRPC,,,0,medium,medium,medium,0,0
dg_microservice_0075_P1,dg_microservice_0075_D1,F4,,,S3,,,0,high,medium,medium,0,0
dg_microservice_0076_E1,dg_microservice_0076_P3,F1,,,AMQP,,,0,high,medium,medium,0,0
dg_microservice_0076_P2,dg_microservice_0076_P1,F2,,,gRPC,,,0,high,medium,medium,0,0
dg_microservice_0076_P3,dg_microservice_0076_P3,F3,,,gRPC,,,0,medium,medium,medium,0,0
dg_microservice_0076_P3,dg_microservice_0076_D1,F4,,,SQL,,,0,high,medium,medium,0,0
dg_microservice_0077_E1,dg_microservice_0077_P1,F1,,,HTTPS,,,0,high,medium,medium,1,1
dg_microservice_0077_P3,dg_microservice_0077_P2,F2,,,gRPC,,,0,medium,medium,medium,0,0
dg_microservice_0077_P2,dg_microservice_0077_P2,F3,,,gRPC,,,0,medium,medium,medium,0,0
dg_microservice_0077_P3,dg_microservice_0077_D1,F4,,,SSH,,,0,high,medium,medium,1,1
dg_microservice_0078_E1,dg_microservice_0078_P2,F1,,,HTTPS,,,0,high,medium,medium,1,1
dg_microservice_0078_P2,dg_microservice_0078_P2,F2,,,gRPC,,,0,medium,medium,medium,0,0
dg_microservice_0078_P1,dg_microservice_0078_P3,F3,,,SQL,,,0,high,medium,medium,0,0
dg_microservice_0078_P3,dg_microservice_0078_D1,F4,,,SQL,,,0,high,medium,medium,0,0
dg_microservice_0079_E1,dg_microservice_0079_P3,F1,,,HTTPS,,,0,high,medium,medium,1,1
dg_microservice_0079_P3,dg_microservice_0079_P1,F2,,,gRPC,,,0,high,medium,medium,0,0
dg_microservice_0079_P1,dg_microservice_0079_P1,F3,,,gRPC,,,0,medium,medium,medium,0,0
dg_microservice_0079_P2,dg_microservice_0079_D1,F4,,,S3,,,0,high,medium,medium,0,0
dg_microservice_0080_E1,dg_microservice_0080_P1,F1,,,HTTPS,,,0,medium,medium,medium,1,1
dg_microservice_0080_P2,dg_microservice_0080_P2,F2,,,gRPC,,,0,medium,medium,medium,0,0
dg_microservice_0080_P1,dg_microservice_0080_P1,F3,,,gRPC,,,0,medium,medium,medium,0,0
dg_microservice_0080_P3,dg_microservice_0080_D1,F4,,,SQL,,,0,high,medium,medium,0,0
dg_microservice_0091_E1,dg_microservice_0091_P1,F1,,,HTTPS,,,0,medium,medium,medium,1,1
dg_microservice_0091_P2,dg_microservice_0091_P1,F2,,,gRPC,,,0,medium,medium,medium,0,0
dg_microservice_0091_P1,dg_microservice_0091_P1,F3,,,gRPC,,,0,medium,medium,medium,0,0
dg_microservice_0091_P1,dg_microservice_0091_D1,F4,,,SQL,,,0,high,medium,medium,0,0
dg_microservice_0092_E1,dg_microservice_0092_P2,F1,,,SSH,,,0,high,medium,medium,1,1
dg_microservice_0092_P3,dg_microservice_0092_P2,F2,,,NoSQL,,,0,medium,medium,medium,0,0
dg_microservice_0092_P2,dg_microservice_0092_P2,F3,,,gRPC,,,0,medium,medium,medium,0,0
dg_microservice_0092_P1,dg_microservice_0092_D1,F4,,,AMQP,,,0,high,medium,medium,0,0
dg_microservice_0093_E1,dg_microservice_0093_P1,F1,,,HTTPS,,,0,high,medium,medium,1,1
dg_microservice_0093_P1,dg_microservice_0093_P1,F2,,,WebSocket,,,0,medium,medium,medium,0,0
dg_microservice_0093_P3,dg_microservice_0093_P3,F3,,,S3,,,0,medium,medium,medium,0,0
dg_microservice_0093_P1,dg_microservice_0093_D1,F4,,,SQL,,,1,high,medium,medium,0,0
dg_microservice_0094_E1,dg_microservice_0094_P1,F1,,,HTTPS,,,0,high,medium,medium,1,1
dg_microservice_0094_P2,dg_microservice_0094_P3,F2,,,gRPC,,,0,high,medium,medium,0,0
dg_microservice_0094_P2,dg_microservice_0094_P1,F3,,,gRPC,,,0,high,medium,medium,0,0
dg_microservice_0094_P2,dg_microservice_0094_D1,F4,,,SQL,,,0,medium,medium,medium,0,0
dg_microservice_0095_E1,dg_microservice_0095_P2,F1,,,HTTPS,,,0,high,medium,medium,1,1
dg_microservice_0095_P2,dg_microservice_0095_P2,F2,,,S3,,,0,medium,medium,medium,0,0
dg_microservice_0095_P1,dg_microservice_0095_P2,F3,,,SQL,,,0,high,medium,medium,0,0
dg_microservice_0095_P3,dg_microservice_0095_D1,F4,,,SQL,,,0,high,medium,medium,0,0
dg_microservice_0096_E1,dg_microservice_0096_P2,F1,,,HTTP,,,0,high,medium,medium,0,0
dg_microservice_0096_P1,dg_microservice_0096_P1,F2,,,gRPC,,,0,medium,medium,medium,0,0
dg_microservice_0096_P1,dg_microservice_0096_P1,F3,,,gRPC,,,1,medium,medium,medium,0,0
dg_microservice_0096_P1,dg_microservice_0096_D1,F4,,,gRPC,,,0,high,medium,medium,0,0
dg_microservice_0097_E1,dg_microservice_0097_P3,F1,,,SSH,,,0,high,medium,medium,1,1
dg_microservice_0097_P3,dg_microservice_0097_P1,F2,,,S3,,,0,high,medium,medium,0,0
dg_microservice_0097_P3,dg_microservice_0097_P1,F3,,,gRPC,,,0,high,medium,medium,0,0
dg_microservice_0097_P1,dg_microservice_0097_D1,F4,,,SQL,,,0,high,medium,medium,0,0
dg_microservice_0098_E1,dg_microservice_0098_P1,F1,,,HTTPS,,,0,high,medium,medium,1,1
dg_microservice_0098_P1,dg_microservice_0098_P2,F2,,,WebSocket,,,0,high,medium,medium,0,0
dg_microservice_0098_P1,dg_microservice_0098_P2,F3,,,SSH,,,1,high,medium,medium,1,1
dg_microservice_0098_P3,dg_microservice_0098_D1,F4,,,SQL,,,0,medium,medium,medium,0,0
dg_microservice_0099_E1,dg_microservice_0099_P1,F1,,,gRPC,,,0,high,medium,medium,0,0
dg_microservice_0099_P1,dg_microservice_0099_P2,F2,,,gRPC,,,0,high,medium,medium,0,0
dg_microservice_0099_P2,dg_microservice_0099_P2,F3,,,gRPC,,,0,medium,medium,medium,0,0
dg_microservice_0099_P1,dg_microservice_0099_D1,F4,,,SSH,,,0,high,medium,medium,1,1
dg_microservice_0100_E1,dg_microservice_0100_P2,F1,,,HTTPS,,,0,high,medium,medium,1,1
dg_microservice_0100_P3,dg_microservice_0100_P3,F2,,,gRPC,,,0,medium,medium,medium,0,0
dg_microservice_0100_P3,dg_microservice_0100_P3,F3,,,SQL,,,1,medium,medium,medium,0,0
dg_microservice_0100_P1,dg_microservice_0100_D1,F4,,,SSH,,,0,high,medium,medium,1,1
dg_microservice_0101_E1,dg_microservice_0101_P1,F1,,,HTTPS,,,1,high,medium,medium,1,1
dg_microservice_0101_P3,dg_microservice_0101_P2,F2,,,gRPC,,,0,high,medium,medium,0,0
dg_microservice_0101_P3,dg_microservice_0101_P2,F3,,,gRPC,,,0,high,medium,medium,0,0
dg_microservice_0101_P1,dg_microservice_0101_D1,F4,,,SQL,,,0,high,medium,medium,0,0
dg_microservice_0102_E1,dg_microservice_0102_P1,F1,,,AMQP,,,0,high,medium,medium,0,0
dg_microservice_0102_P1,dg_microservice_0102_P1,F2,,,gRPC,,,0,medium,medium,medium,0,0
dg_microservice_0102_P3,dg_microservice_0102_P1,F3,,,gRPC,,,0,high,medium,medium,0,0
dg_microservice_0102_P3,dg_microservice_0102_D1,F4,,,SQL,,,1,high,medium,medium,0,0
dg_microservice_0103_E1,dg_microservice_0103_P2,F1,,,HTTPS,,,0,high,medium,medium,1,1
dg_microservice_0103_P3,dg_microservice_0103_P1,F2,,,gRPC,,,0,high,medium,medium,0,0
dg_microservice_0103_P2,dg_microservice_0103_P3,F3,,,gRPC,,,0,medium,medium,medium,0,0
dg_microservice_0103_P2,dg_microservice_0103_D1,F4,,,SQL,,,0,high,medium,medium,0,0
dg_microservice_0104_E1,dg_microservice_0104_P3,F1,,,HTTPS,,,1,high,medium,medium,1,1
dg_microservice_0104_P3,dg_microservice_0104_P2,F2,,,gRPC,,,0,high,medium,medium,0,0
dg_microservice_0104_P2,dg_microservice_0104_P2,F3,,,gRPC,,,0,medium,medium,medium,0,0
dg_microservice_0104_P3,dg_microservice_0104_D1,F4,,,SQL,,,0,high,medium,medium,0,0
dg_microservice_0105_E1,dg_microservice_0105_P3,F1,,,SSH,,,0,high,medium,medium,1,1
dg_microservice_0105_P2,dg_microservice_0105_P1,F2,,,gRPC,,,1,high,medium,medium,0,0
dg_microservice_0105_P2,dg_microservice_0105_P2,F3,,,gRPC,,,0,medium,medium,medium,0,0
dg_microservice_0105_P2,dg_microservice_0105_D1,F4,,,SQL,,,0,high,medium,medium,0,0
dg_microservice_0106_E1,dg_microservice_0106_P2,F1,,,SSH,,,0,high,medium,medium,1,1
dg_microservice_0106_P2,dg_microservice_0106_P1,F2,,,HTTP,,,0,high,medium,medium,0,0
dg_microservice_0106_P2,dg_microservice_0106_P2,F3,,,gRPC,,,0,medium,medium,medium,0,0
dg_microservice_0106_P2,dg_microservice_0106_D1,F4,,,SQL,,,0,high,medium,medium,0,0
dg_microservice_0107_E1,dg_microservice_0107_P2,F1,,,HTTPS,,,0,high,medium,medium,1,1
dg_microservice_0107_P3,dg_microservice_0107_P3,F2,,,SSH,,,0,medium,medium,medium,1,1
dg_microservice_0107_P3,dg_microservice_0107_P3,F3,,,gRPC,,,0,medium,medium,medium,0,0
dg_microservice_0107_P1,dg_microservice_0107_D1,F4,,,SQL,,,0,high,medium,medium,0,0
dg_microservice_0108_E1,dg_microservice_0108_P3,F1,,,HTTPS,,,0,high,medium,medium,1,1
dg_microservice_0108_P2,dg_microservice_0108_P2,F2,,,gRPC,,,1,medium,medium,medium,0,0
dg_microservice_0108_P1,dg_microservice_0108_P2,F3,,,gRPC,,,0,high,medium,medium,0,0
dg_microservice_0108_P2,dg_microservice_0108_D1,F4,,,HTTP,,,1,high,medium,medium,0,0
dg_microservice_0109_E1,dg_microservice_0109_P1,F1,,,HTTPS,,,0,high,medium,medium,1,1
dg_microservice_0109_P3,dg_microservice_0109_P3,F2,,,gRPC,,,0,medium,medium,medium,0,0
dg_microservice_0109_P2,dg_microservice_0109_P3,F3,,,gRPC,,,0,medium,medium,medium,0,0
dg_microservice_0109_P2,dg_microservice_0109_D1,F4,,,SQL,,,0,high,medium,medium,0,0
dg_microservice_0110_E1,dg_microservice_0110_P1,F1,,,HTTPS,,,0,high,medium,medium,1,1
dg_microservice_0110_P3,dg_microservice_0110_P1,F2,,,gRPC,,,0,high,medium,medium,0,0
dg_microservice_0110_P2,dg_microservice_0110_P2,F3,,,gRPC,,,0,medium,medium,medium,0,0
dg_microservice_0110_P2,dg_microservice_0110_D1,F4,,,SQL,,,0,high,medium,medium,0,0
dg_microservice_0111_E1,dg_microservice_0111_P2,F1,,,HTTPS,,,0,high,medium,medium,1,1
dg_microservice_0111_P2,dg_microservice_0111_P2,F2,,,gRPC,,,0,medium,medium,medium,0,0
dg_microservice_0111_P2,dg_microservice_0111_P3,F3,,,gRPC,,,0,medium,medium,medium,0,0
dg_microservice_0111_P1,dg_microservice_0111_D1,F4,,,SQL,,,0,high,medium,medium,0,0
dg_microservice_0112_E1,dg_microservice_0112_P3,F1,,,HTTPS,,,0,high,medium,medium,1,1
dg_microservice_0112_P2,dg_microservice_0112_P3,F2,,,gRPC,,,0,high,medium,medium,0,0
dg_microservice_0112_P1,dg_microservice_0112_P3,F3,,,gRPC,,,0,high,medium,medium,0,0
dg_microservice_0112_P1,dg_microservice_0112_D1,F4,,,SQL,,,0,high,medium,medium,0,0
dg_microservice_0113_E1,dg_microservice_0113_P3,F1,,,HTTPS,,,0,high,medium,medium,1,1
dg_microservice_0113_P3,dg_microservice_0113_P1,F2,,,gRPC,,,0,high,medium,medium,0,0
dg_microservice_0113_P3,dg_microservice_0113_P3,F3,,,gRPC,,,0,medium,medium,medium,0,0
dg_microservice_0113_P3,dg_microservice_0113_D1,F4,,,SQL,,,0,high,medium,medium,0,0
dg_microservice_0114_E1,dg_microservice_0114_P3,F1,,,HTTPS,,,0,high,medium,medium,1,1
dg_microservice_0114_P2,dg_microservice_0114_P2,F2,,,gRPC,,,0,medium,medium,medium,0,0
dg_microservice_0114_P2,dg_microservice_0114_P3,F3,,,WebSocket,,,0,medium,medium,medium,0,0
dg_microservice_0114_P2,dg_microservice_0114_D1,F4,,,SQL,,,0,high,medium,medium,0,0
dg_microservice_0115_E1,dg_microservice_0115_P2,F1,,,HTTPS,,,0,high,medium,medium,1,1
dg_microservice_0115_P1,dg_microservice_0115_P3,F2,,,gRPC,,,0,high,medium,medium,0,0
dg_microservice_0115_P1,dg_microservice_0115_P3,F3,,,NoSQL,,,0,high,medium,medium,0,0
dg_microservice_0115_P3,dg_microservice_0115_D1,F4,,,AMQP,,,0,high,medium,medium,0,0
dg_microservice_0116_E1,dg_microservice_0116_P3,F1,,,HTTPS,,,0,high,medium,medium,1,1
dg_microservice_0116_P1,dg_microservice_0116_P2,F2,,,gRPC,,,0,high,medium,medium,0,0
dg_microservice_0116_P1,dg_microservice_0116_P1,F3,,,NoSQL,,,0,medium,medium,medium,0,0
dg_microservice_0116_P3,dg_microservice_0116_D1,F4,,,SQL,,,0,high,medium,medium,0,0
dg_microservice_0117_E1,dg_microservice_0117_P3,F1,,,HTTPS,,,0,medium,medium,medium,1,1
dg_microservice_0117_P1,dg_microservice_0117_P2,F2,,,gRPC,,,0,high,medium,medium,0,0
dg_microservice_0117_P2,dg_microservice_0117_P3,F3,,,SQL,,,0,high,medium,medium,0,0
dg_microservice_0117_P3,dg_microservice_0117_D1,F4,,,SQL,,,0,high,medium,medium,0,0
dg_microservice_0118_E1,dg_microservice_0118_P1,F1,,,HTTPS,,,0,high,medium,medium,1,1
dg_microservice_0118_P1,dg_microservice_0118_P1,F2,,,HTTP,,,0,medium,medium,medium,0,0
dg_microservice_0118_P3,dg_microservice_0118_P2,F3,,,gRPC,,,0,medium,medium,medium,0,0
dg_microservice_0118_P1,dg_microservice_0118_D1,F4,,,SQL,,,0,high,medium,medium,0,0
dg_microservice_0119_E1,dg_microservice_0119_P3,F1,,,HTTPS,,,0,high,medium,medium,1,1
dg_microservice_0119_P1,dg_microservice_0119_P3,F2,,,HTTPS,,,0,high,medium,medium,1,1
dg_microservice_0119_P1,dg_microservice_0119_P3,F3,,,gRPC,,,0,high,medium,medium,0,0
dg_microservice_0119_P3,dg_microservice_0119_D1,F4,,,SQL,,,0,high,medium,medium,0,0
dg_microservice_0120_E1,dg_microservice_0120_P1,F1,,,HTTPS,,,0,high,medium,medium,1,1
dg_microservice_0120_P1,dg_microservice_0120_P2,F2,,,gRPC,,,1,high,medium,medium,0,0
dg_microservice_0120_P3,dg_microservice_0120_P2,F3,,,gRPC,,,0,medium,medium,medium,0,0
dg_microservice_0120_P1,dg_microservice_0120_D1,F4,,,SQL,,,0,high,medium,medium,0,0
dg_oauth_0121_E2,dg_oauth_0121_P1,F1,,,HTTPS,,,1,high,medium,medium,1,1
dg_oauth_0121_P1,dg_oauth_0121_E2,F2,,,HTTPS,,,1,high,medium,medium,1,1
dg_oauth_0121_P1,dg_oauth_0121_D1,F3,,,SQL,,,1,high,medium,medium,0,0
dg_oauth_0122_E1,dg_oauth_0122_P1,F1,,,HTTPS,,,1,high,medium,medium,1,1
dg_oauth_0122_P1,dg_oauth_0122_E2,F2,,,HTTPS,,,1,high,medium,medium,1,1
dg_oauth_0122_P1,dg_oauth_0122_D1,F3,,,SQL,,,1,high,medium,medium,0,0
dg_oauth_0123_E2,dg_oauth_0123_P1,F1,,,HTTPS,,,0,high,medium,medium,1,1
dg_oauth_0123_P1,dg_oauth_0123_E1,F2,,,HTTP,,,1,high,medium,medium,0,0
dg_oauth_0123_P1,dg_oauth_0123_D1,F3,,,SQL,,,1,high,medium,medium,0,0
dg_oauth_0124_E1,dg_oauth_0124_P1,F1,,,AMQP,,,0,high,medium,medium,0,0
dg_oauth_0124_P1,dg_oauth_0124_E1,F2,,,HTTPS,,,1,high,medium,medium,1,1
dg_oauth_0124_P1,dg_oauth_0124_D1,F3,,,SQL,,,1,high,medium,medium,0,0
dg_oauth_0125_E2,dg_oauth_0125_P1,F1,,,SQL,,,1,high,medium,medium,0,0
dg_oauth_0125_P1,dg_oauth_0125_E1,F2,,,HTTPS,,,1,high,medium,medium,1,1
dg_oauth_0125_P1,dg_oauth_0125_D1,F3,,,SQL,,,1,high,medium,medium,0,0
dg_oauth_0126_E1,dg_oauth_0126_P1,F1,,,HTTPS,,,1,high,medium,medium,1,1
dg_oauth_0126_P1,dg_oauth_0126_E1,F2,,,HTTPS,,,1,high,medium,medium,1,1
dg_oauth_0126_P1,dg_oauth_0126_D1,F3,,,SQL,,,1,high,medium,medium,0,0
dg_oauth_0127_E1,dg_oauth_0127_P1,F1,,,HTTPS,,,1,high,medium,medium,1,1
dg_oauth_0127_P1,dg_oauth_0127_E1,F2,,,HTTPS,,,0,high,medium,medium,1,1
dg_oauth_0127_P1,dg_oauth_0127_D1,F3,,,SQL,,,0,high,medium,medium,0,0
dg_oauth_0128_E1,dg_oauth_0128_P1,F1,,,HTTPS,,,1,high,medium,medium,1,1
dg_oauth_0128_P1,dg_oauth_0128_E2,F2,,,HTTPS,,,1,high,medium,medium,1,1
dg_oauth_0128_P1,dg_oauth_0128_D1,F3,,,SQL,,,1,high,medium,medium,0,0
